timestamp,open,high,low,close,volume
2025-08-21 12:00:00,113148.65,113995.11,112608.64,112792.08,2521.11028
2025-08-21 16:00:00,112792.08,112969.47,112015.67,112193.71,2468.80417
2025-08-21 20:00:00,112193.71,112870.94,112067.46,112500.0,1101.03582
2025-08-22 00:00:00,112500.0,113525.0,112335.6,112929.24,1610.19525
2025-08-22 04:00:00,112929.24,113394.76,112708.81,113094.83,1656.2572
2025-08-22 08:00:00,113094.83,113319.3,112177.27,112320.0,1932.43574
2025-08-22 12:00:00,112320.01,117296.12,111684.79,116370.75,11505.26127
2025-08-22 16:00:00,116370.75,117429.05,116116.0,116655.79,4307.94644
2025-08-22 20:00:00,116655.79,117174.43,116550.96,116935.99,2115.99447
2025-08-23 00:00:00,116936.0,117030.0,115458.2,115568.77,2647.58419
2025-08-23 04:00:00,115568.77,116034.53,115551.2,115799.47,2258.18362
2025-08-23 08:00:00,115799.46,115861.8,115223.43,115310.13,1313.89391
2025-08-23 12:00:00,115310.13,115486.97,114560.0,114812.87,3027.56166
2025-08-23 16:00:00,114812.88,115190.74,114684.11,115133.91,1105.55067
2025-08-23 20:00:00,115133.92,115454.12,115001.88,115438.05,976.58792
2025-08-24 00:00:00,115438.06,115666.68,114934.21,115036.0,1995.92433
2025-08-24 04:00:00,115036.01,115283.21,114846.14,114888.19,1715.6873
2025-08-24 08:00:00,114888.19,115060.99,114600.0,114730.22,2223.47925
2025-08-24 12:00:00,114730.22,114869.41,114350.57,114400.0,2662.01905
2025-08-24 16:00:00,114400.01,114917.1,110680.0,112600.0,8322.01988
2025-08-24 20:00:00,112600.0,113692.97,111632.85,113493.59,4256.85481
2025-08-25 00:00:00,113493.59,113667.28,112159.0,112916.84,2384.9729
2025-08-25 04:00:00,112916.84,113059.52,111284.05,111511.55,4054.02521
2025-08-25 08:00:00,111511.56,111850.13,110929.48,111214.97,4028.25788
2025-08-25 12:00:00,111214.97,112580.0,110588.0,112200.64,4593.3206
2025-08-25 16:00:00,112200.65,112937.26,110655.01,110716.13,3109.40411
2025-08-25 20:00:00,110716.13,111092.54,109274.1,110111.98,7012.81309
2025-08-26 00:00:00,110111.98,110111.98,108666.66,109879.56,4155.39206
2025-08-26 04:00:00,109879.57,110547.31,109765.93,110303.2,1910.05232
2025-08-26 08:00:00,110303.2,110455.13,109570.34,109876.52,1852.10166
2025-08-26 12:00:00,109876.53,110818.6,109393.93,109666.33,4559.68511
2025-08-26 16:00:00,109666.34,111162.59,109450.0,111116.03,3548.51055
2025-08-26 20:00:00,111116.03,112371.0,110918.26,111763.22,2426.69707
2025-08-27 00:00:00,111763.22,111825.16,110918.26,111418.15,2172.27313
2025-08-27 04:00:00,111418.15,111737.26,110622.5,110725.18,1809.80294
2025-08-27 08:00:00,110725.19,111374.45,110345.42,111322.07,1594.26753
2025-08-27 12:00:00,111322.07,112625.0,111019.02,112000.0,3310.1006
2025-08-27 16:00:00,111999.99,112600.0,111541.23,112080.69,1902.42552
2025-08-27 20:00:00,112080.68,112452.05,110921.79,111262.01,2603.73903
2025-08-28 00:00:00,111262.01,112042.04,110862.42,112000.01,1203.77782
2025-08-28 04:00:00,112000.0,113360.0,111945.07,113114.11,2481.91862
2025-08-28 08:00:00,113114.11,113351.51,112826.22,112909.18,1419.04336
2025-08-28 12:00:00,112909.18,113485.9,112391.56,112678.53,3088.9335
2025-08-28 16:00:00,112678.53,113186.56,111901.35,111901.36,1813.29699
2025-08-28 20:00:00,111901.36,112575.98,111872.06,112566.9,1097.30715
2025-08-29 00:00:00,112566.9,112638.64,111302.27,111704.23,2123.00621
2025-08-29 04:00:00,111704.24,111850.56,109899.99,110019.38,4260.9718
2025-08-29 08:00:00,110019.38,110270.3,109414.18,110098.81,2848.31026
2025-08-29 12:00:00,110098.81,111517.07,108103.0,108386.23,7729.2804
2025-08-29 16:00:00,108386.23,108832.0,107934.24,108212.01,2605.64538
2025-08-29 20:00:00,108212.01,108549.99,107463.9,108377.4,3013.0964
2025-08-30 00:00:00,108377.4,108436.21,107350.1,108436.2,3244.13736
2025-08-30 04:00:00,108436.21,108697.28,108120.0,108524.26,3052.32523
2025-08-30 08:00:00,108524.26,108777.43,108400.0,108680.01,1416.9539
2025-08-30 12:00:00,108680.01,108926.15,108190.52,108869.98,1540.53972
2025-08-30 16:00:00,108869.98,108900.0,108625.46,108828.33,677.58629
2025-08-30 20:00:00,108828.32,108838.27,108468.77,108816.33,776.84909
2025-08-31 00:00:00,108816.33,109480.02,108801.35,109223.84,1756.83146
2025-08-31 04:00:00,109223.84,109231.41,108523.49,108708.26,1177.25929
2025-08-31 08:00:00,108708.25,109100.0,108303.21,108389.76,1590.89462
2025-08-31 12:00:00,108389.77,108858.43,108191.29,108818.69,2441.88905
2025-08-31 16:00:00,108818.69,109237.51,108555.0,108930.0,1232.50315
2025-08-31 20:00:00,108930.0,109230.0,108076.93,108246.35,1290.13839
2025-09-01 00:00:00,108246.36,108482.98,107393.0,107660.01,3206.34097
2025-09-01 04:00:00,107660.0,109432.99,107255.0,109432.99,2904.1728
2025-09-01 08:00:00,109432.99,109912.4,108186.41,108782.88,3111.29125
2025-09-01 12:00:00,108782.89,109520.0,108566.0,108784.33,2266.34513
2025-09-01 16:00:00,108784.33,109329.65,108391.3,109217.64,1553.15049
2025-09-01 20:00:00,109217.65,109442.95,107459.49,109237.42,3012.30155
2025-09-02 00:00:00,109237.43,110623.97,108883.8,110322.18,3166.02008
2025-09-02 04:00:00,110322.19,110610.5,110000.0,110233.92,1952.71608
2025-09-02 08:00:00,110233.91,110711.1,109563.87,109733.34,2462.01591
2025-09-02 12:00:00,109733.33,111771.52,108393.39,110829.17,6768.89317
2025-09-02 16:00:00,110829.16,111119.58,110200.0,110806.0,2585.23037
2025-09-02 20:00:00,110806.01,111538.17,110716.77,111240.01,1575.41195
2025-09-03 00:00:00,111240.01,111782.21,110892.14,111054.01,2263.61693
2025-09-03 04:00:00,111054.0,111151.99,110528.71,111099.88,1539.69973
2025-09-03 08:00:00,111099.87,111708.0,110889.29,111437.77,1514.83708
2025-09-03 12:00:00,111437.77,112500.0,111031.61,112222.74,3550.00487
2025-09-03 16:00:00,112222.73,112575.27,111686.24,112193.74,1957.30873
2025-09-03 20:00:00,112193.74,112250.0,111613.98,111705.71,948.2535
2025-09-04 00:00:00,111705.72,112180.0,111136.0,111148.97,1484.75903
2025-09-04 04:00:00,111148.97,111318.84,110279.68,110463.36,2293.72804
2025-09-04 08:00:00,110463.36,111154.93,110415.72,110810.0,1251.00126
2025-09-04 12:00:00,110810.0,111123.99,109329.12,109510.31,3057.95062
2025-09-04 16:00:00,109510.32,110218.39,109363.26,109799.99,2124.63495
2025-09-04 20:00:00,109800.0,111765.31,109755.59,110730.87,1991.06146
2025-09-05 00:00:00,110730.87,111482.09,110435.75,111311.77,1665.5758
2025-09-05 04:00:00,111311.78,112999.0,111144.51,112954.32,3481.17531
2025-09-05 08:00:00,112954.32,112985.0,112131.02,112354.0,1956.82884
2025-09-05 12:00:00,112354.0,113384.62,110286.91,110716.82,9805.88987
2025-09-05 16:00:00,110716.82,111627.51,110206.96,111614.54,2167.09419
2025-09-05 20:00:00,111614.54,111700.0,110375.6,110659.99,2510.84487
2025-09-06 00:00:00,110660.0,111307.7,110552.56,111082.22,800.18218
2025-09-06 04:00:00,111082.23,111082.23,110687.69,110825.6,687.98406
2025-09-06 08:00:00,110825.59,110968.0,110675.58,110781.02,621.90211
2025-09-06 12:00:00,110781.03,110999.83,110358.11,110384.15,886.00942
2025-09-06 16:00:00,110384.16,110402.0,109977.0,110038.41,1391.66059
2025-09-06 20:00:00,110038.42,110282.82,110034.44,110187.97,612.56061
2025-09-07 00:00:00,110187.98,110733.12,110180.0,110629.15,948.63792
2025-09-07 04:00:00,110629.15,110911.42,110463.1,110753.42,872.74711
2025-09-07 08:00:00,110753.41,111377.19,110720.01,111292.13,1214.41306
2025-09-07 12:00:00,111292.12,111412.0,111042.6,111329.99,837.52385
2025-09-07 16:00:00,111329.99,111371.35,110861.2,111259.99,940.48526
2025-09-07 20:00:00,111259.99,111600.0,111001.45,111137.34,867.49224
2025-09-08 00:00:00,111137.35,111372.0,110621.78,111052.11,1701.47085
2025-09-08 04:00:00,111052.11,111609.04,110899.69,111280.39,1330.12513
2025-09-08 08:00:00,111280.4,112186.98,111252.9,112052.43,2723.68786
2025-09-08 12:00:00,112052.43,112924.37,111877.64,112631.75,3018.22348
2025-09-08 16:00:00,112631.74,112670.06,111978.67,112097.31,1681.81458
2025-09-08 20:00:00,112097.31,112512.71,111896.0,112065.23,1127.08021
2025-09-09 00:00:00,112065.23,112104.41,111111.0,111708.0,2091.77038
2025-09-09 04:00:00,111708.01,113293.29,111624.12,112991.11,2906.5944
2025-09-09 08:00:00,112991.11,113176.51,112403.91,112433.59,1848.92022
2025-09-09 12:00:00,112433.59,112950.0,110766.66,110880.76,4662.13241
2025-09-09 16:00:00,110880.76,111388.04,110788.0,111301.53,2121.49527
2025-09-09 20:00:00,111301.53,111745.69,111090.07,111546.39,1748.3698
2025-09-10 00:00:00,111546.38,111586.26,110917.45,111545.88,1667.04272
2025-09-10 04:00:00,111545.88,112602.35,111372.42,112553.65,2477.2586
2025-09-10 08:00:00,112553.65,112859.8,112097.2,112299.99,2579.59736
2025-09-10 12:00:00,112300.0,114313.13,112299.99,113853.99,6630.72074
2025-09-10 16:00:00,113853.99,114074.46,113155.03,113574.52,2628.46871
2025-09-10 20:00:00,113574.53,114025.78,113528.01,113960.0,1534.3301
2025-09-11 00:00:00,113960.0,114434.23,113669.82,114400.01,1596.62879
2025-09-11 04:00:00,114400.01,114459.65,113957.2,114083.58,1954.14285
2025-09-11 08:00:00,114083.58,114200.0,113776.0,113999.99,1512.60333
2025-09-11 12:00:00,113999.99,114715.02,113430.0,114180.31,5143.69337
2025-09-11 16:00:00,114180.32,114605.54,114102.0,114419.99,1437.71411
2025-09-11 20:00:00,114420.0,115488.09,114246.04,115482.69,2031.94874
2025-09-12 00:00:00,115482.69,116331.81,115045.45,115194.14,3703.00155
2025-09-12 04:00:00,115194.14,115656.87,115086.7,115086.7,1630.41759
2025-09-12 08:00:00,115086.7,115273.12,114888.01,114913.45,1958.78975
2025-09-12 12:00:00,114913.45,115500.95,114740.99,115121.18,2042.13901
2025-09-12 16:00:00,115121.18,116665.63,115030.3,116632.51,3863.84437
2025-09-12 20:00:00,116632.51,116632.51,115752.68,116029.42,2125.91492
2025-09-13 00:00:00,116029.41,116298.78,115576.26,115957.0,2254.31226
2025-09-13 04:00:00,115957.0,115957.01,115657.81,115778.71,1062.2047
2025-09-13 08:00:00,115778.72,116166.71,115767.33,115974.11,1228.90503
2025-09-13 12:00:00,115974.11,116060.0,115603.98,115768.68,1373.33567
2025-09-13 16:00:00,115768.68,115817.37,115127.27,115797.12,1589.96184
2025-09-13 20:00:00,115797.12,115991.29,115797.11,115918.29,760.68444
2025-09-14 00:00:00,115918.29,116109.0,115651.99,115679.98,879.64203
2025-09-14 04:00:00,115679.99,115936.0,115449.59,115805.39,914.78349
2025-09-14 08:00:00,115805.39,116165.19,115748.78,115794.91,840.40714
2025-09-14 12:00:00,115794.92,115878.49,115141.8,115224.01,2036.51269
2025-09-14 16:00:00,115224.01,115657.5,115193.9,115634.99,869.12927
2025-09-14 20:00:00,115634.99,116087.35,115135.0,115268.01,1167.12735
2025-09-15 00:00:00,115268.01,115594.9,114825.0,115445.45,1291.49944
2025-09-15 04:00:00,115445.46,116757.99,115400.0,115806.62,2645.45158
2025-09-15 08:00:00,115806.62,115806.62,114625.87,115070.0,3497.27876
2025-09-15 12:00:00,115070.01,115099.0,114384.0,114842.9,2995.41636
2025-09-15 16:00:00,114842.9,115570.0,114600.0,115307.78,1872.69025
2025-09-15 20:00:00,115307.78,115605.07,115200.07,115349.71,910.1751
2025-09-16 00:00:00,115349.71,115520.0,114945.01,115307.25,864.47636
2025-09-16 04:00:00,115307.26,116009.62,114930.0,115840.0,1899.99942
2025-09-16 08:00:00,115839.99,115981.17,115206.15,115287.83,1345.53241
2025-09-16 12:00:00,115287.84,115905.89,114737.11,115905.88,2622.65829
2025-09-16 16:00:00,115905.88,116870.76,115608.28,116800.12,2955.38019
2025-09-16 20:00:00,116800.13,116964.27,116584.45,116788.96,1238.86273
2025-09-17 00:00:00,116788.96,117077.16,116371.81,116372.04,1657.75299
2025-09-17 04:00:00,116372.05,117286.73,116160.22,117162.48,2485.03317
2025-09-17 08:00:00,117162.48,117189.86,116253.27,116258.13,1655.0881
2025-09-17 12:00:00,116258.12,116516.93,115432.0,115875.32,2848.33061
2025-09-17 16:00:00,115875.33,116333.33,114720.81,115652.02,5738.81221
2025-09-17 20:00:00,115652.02,116990.68,115307.33,116447.59,2369.22832
2025-09-18 00:00:00,116447.6,117896.0,116092.76,117581.66,3081.68078
2025-09-18 04:00:00,117581.67,117750.0,116888.02,117086.01,1789.62789
2025-09-18 08:00:00,117086.01,117413.04,117010.59,117063.4,1165.75229
2025-09-18 12:00:00,117063.41,117843.83,116977.59,117583.56,2416.33194
2025-09-18 16:00:00,117583.56,117900.0,117196.33,117450.21,1828.6235
2025-09-18 20:00:00,117450.21,117657.17,116612.03,117073.53,1375.21725
2025-09-19 00:00:00,117073.53,117459.99,116871.61,116977.58,1326.38784
2025-09-19 04:00:00,116977.58,117100.0,116633.86,116909.97,1538.09106
2025-09-19 08:00:00,116909.98,117090.36,116300.0,116394.72,1243.82831
2025-09-19 12:00:00,116394.72,116529.08,115464.19,115884.03,2657.87565
2025-09-19 16:00:00,115884.03,116136.0,115112.58,115125.12,1413.65495
2025-09-19 20:00:00,115125.13,115657.28,115100.0,115632.38,812.25284
2025-09-20 00:00:00,115632.39,115730.41,115408.47,115445.0,717.06298
2025-09-20 04:00:00,115445.0,115985.2,115409.08,115968.56,759.46126
2025-09-20 08:00:00,115968.56,115968.57,115664.11,115894.06,793.04586
2025-09-20 12:00:00,115894.05,116121.81,115804.47,115986.69,836.91424
2025-09-20 16:00:00,115986.7,116079.46,115698.08,115702.0,898.20806
2025-09-20 20:00:00,115702.0,115944.7,115603.42,115685.63,670.23512
2025-09-21 00:00:00,115685.63,115732.94,115441.83,115669.41,919.05922
2025-09-21 04:00:00,115669.42,115815.98,115487.56,115815.97,806.9398
2025-09-21 08:00:00,115815.98,115819.06,115329.03,115603.45,786.85295
2025-09-21 12:00:00,115603.45,115747.23,115473.19,115531.61,671.3204
2025-09-21 16:00:00,115531.62,115665.52,115209.02,115480.05,781.11646
2025-09-21 20:00:00,115480.05,115545.43,115188.0,115232.29,546.23336
2025-09-22 00:00:00,115232.29,115379.25,114150.0,114649.89,3078.59053
2025-09-22 04:00:00,114649.89,114649.9,111800.0,112519.99,7290.80289
2025-09-22 08:00:00,112520.0,112976.02,112173.52,112876.97,3052.23045
2025-09-22 12:00:00,112876.97,113432.76,112380.0,112815.5,3313.50245
2025-09-22 16:00:00,112815.5,112888.0,111936.4,112122.9,2731.51753
2025-09-22 20:00:00,112122.9,112977.41,111975.28,112650.99,1315.06971
2025-09-23 00:00:00,112650.99,112833.09,111478.0,112339.99,2398.09582
2025-09-23 04:00:00,112339.99,113114.01,111876.15,113090.13,2504.81638
2025-09-23 08:00:00,113090.13,113281.5,112683.33,112975.99,1814.57634
2025-09-23 12:00:00,112975.99,113290.5,112496.61,112882.19,1948.83266
2025-09-23 16:00:00,112882.2,112958.58,111540.2,111655.29,2394.18192
2025-09-23 20:00:00,111655.29,112220.54,111458.73,111998.8,1240.81718
2025-09-24 00:00:00,111998.8,112500.0,111683.09,111683.09,2848.03309
2025-09-24 04:00:00,111683.1,112779.37,111042.66,112583.54,2905.68984
2025-09-24 08:00:00,112583.54,113162.17,112405.62,113029.46,1567.72874
2025-09-24 12:00:00,113029.45,113890.0,112808.0,113346.41,2535.05067
2025-09-24 16:00:00,113346.4,113940.0,113163.21,113420.01,1318.69585
2025-09-24 20:00:00,113420.0,113647.58,113204.71,113307.0,1194.06148
2025-09-25 00:00:00,113307.01,113510.23,112214.74,112546.21,3049.61418
2025-09-25 04:00:00,112546.22,112614.43,111450.42,111766.72,2930.2095
2025-09-25 08:00:00,111766.73,112246.46,111283.63,111348.0,2287.76235
2025-09-25 12:00:00,111347.99,111729.52,110629.99,111580.77,4734.75828
2025-09-25 16:00:00,111580.77,111672.58,108631.51,109360.0,6129.42446
2025-09-25 20:00:00,109360.0,109685.72,108765.0,108994.49,2099.3808
2025-09-26 00:00:00,108994.49,109798.84,108809.24,109580.01,2323.19574
2025-09-26 04:00:00,109580.0,109625.94,108913.0,109320.02,3055.89804
2025-09-26 08:00:00,109320.02,109690.98,108620.07,109133.5,2675.46214
2025-09-26 12:00:00,109133.5,109779.73,108764.76,109027.78,3241.9244
2025-09-26 16:00:00,109027.79,110300.0,109027.78,109172.2,2093.42859
2025-09-26 20:00:00,109172.21,109687.69,109087.57,109643.46,853.107
2025-09-27 00:00:00,109643.46,109743.91,109324.42,109553.77,1041.65919
2025-09-27 04:00:00,109553.77,109742.27,109332.02,109411.2,908.84116
2025-09-27 08:00:00,109411.19,109477.69,109064.4,109310.21,1356.29029
2025-09-27 12:00:00,109310.22,109477.59,109193.0,109402.24,1151.38343
2025-09-27 16:00:00,109402.25,109440.0,109243.89,109424.2,590.81859
2025-09-27 20:00:00,109424.21,109699.98,109362.72,109635.85,452.79377
2025-09-28 00:00:00,109635.85,109787.75,109325.05,109436.0,822.14827
2025-09-28 04:00:00,109436.0,109537.8,109260.0,109513.06,569.05076
2025-09-28 08:00:00,109513.06,109585.39,109250.0,109369.02,862.93461
2025-09-28 12:00:00,109369.02,110037.93,109189.99,110037.93,1349.20291
2025-09-28 16:00:00,110037.92,110393.63,110008.54,110337.6,1215.77694
2025-09-28 20:00:00,110337.61,112350.0,110294.78,112163.95,2723.21811
2025-09-29 00:00:00,112163.96,112310.0,111588.07,111857.51,2297.47362
2025-09-29 04:00:00,111857.51,111904.34,111560.65,111865.95,1831.36016
2025-09-29 08:00:00,111865.96,112421.99,111865.95,112100.0,2126.24195
2025-09-29 12:00:00,112100.0,114231.56,111901.26,113815.57,5064.79852
2025-09-29 16:00:00,113815.57,114390.93,113449.74,114265.55,2716.40525
